# Kepler Q9 Training Set Targets (version 3)
# Column 1: Constant star identifier
# Column 2: Standard deviation (sigma)
#-------------------------------------------
constant_124,5.6794675731281723e+02
constant_125,3.5303753842718816e+03
constant_126,2.0865240569738844e+03
constant_127,3.1800494850337595e+03
constant_128,1.9562673451660457e+03
constant_129,1.8786938478420984e+03
constant_130,3.2304659578571732e+03
constant_131,1.0664092715329709e+03
constant_132,2.9249042625764873e+03
constant_133,2.7168747970933687e+03
constant_134,1.5021808563115862e+03
constant_135,2.4094226779666506e+03
constant_136,2.9403811034623795e+03
constant_137,3.2838252151193815e+03
constant_138,1.9980544879342046e+03
constant_139,2.4578016643725605e+03
constant_140,3.1530165377222543e+03
constant_141,4.0014800863631494e+03
constant_142,1.2084134082506873e+03
constant_143,1.2247399644476909e+03
constant_144,1.0352417452732652e+03
constant_145,4.2596518210550121e+03
constant_146,1.0159525569331572e+03
constant_147,3.1931388161381319e+03
constant_148,1.3451672684225603e+03
constant_149,1.9238921158177436e+03
constant_150,2.2896570911523422e+03
constant_151,1.5682818418971137e+03
constant_152,2.3512897853851309e+03
constant_153,7.8167537842561910e+02
constant_154,1.4850911813409869e+03
constant_155,2.8845580941366625e+03
constant_156,9.0746765742273610e+01
constant_157,2.0979588085925960e+02
constant_158,3.2663365292912285e+03
constant_159,1.5767233993250511e+03
constant_160,2.0907579674442031e+03
constant_161,4.0710517695882263e+03
constant_162,1.5245904207397857e+03
constant_163,5.8475747371525586e+02
constant_164,2.9745828838773250e+03
constant_165,2.2209477204360801e+03
constant_166,3.5793985283949232e+03
constant_167,8.6199401364805533e+02
constant_168,3.1313873128296918e+03
constant_169,3.0940871085525455e+03
constant_170,3.8163551034535371e+03
constant_171,1.0018841274236471e+03
constant_172,7.3697366572327655e+02
constant_173,1.5623368071990153e+03
constant_174,4.0206655969716826e+03
constant_175,2.1800109685365919e+03
constant_176,1.7551142973176688e+03
constant_177,2.8348069247509106e+03
constant_178,2.9502585186104807e+03
constant_179,2.4731693214816337e+03
constant_180,1.7756145595514924e+03
constant_181,2.5608131483972807e+03
constant_182,2.2616119377298805e+03
constant_183,2.4350661752600995e+03
constant_184,3.6294333336014706e+03
constant_185,1.6114564266064838e+03
constant_186,8.5991179489725528e+02
constant_187,3.6421256731261155e+03
constant_188,3.8672006886437625e+03
constant_189,2.6261641845026838e+03
constant_190,2.2233467147002757e+03
constant_191,9.4145874992411689e+02
constant_192,1.2676828201502447e+03
constant_193,1.3640450357971367e+03
constant_194,3.0886993486167858e+03
constant_195,1.5292615706475779e+03
constant_196,1.7023569215138323e+03
constant_197,3.6281889902822600e+03
constant_198,2.8431591236194095e+03
constant_199,1.4130528836381311e+03
constant_200,2.7515317920487018e+03
constant_201,5.8987227628599862e+02
constant_202,1.1924930072926945e+03
constant_203,2.5242020479467878e+03
constant_204,3.4572743889225512e+03
constant_205,3.9636578172290178e+03
constant_206,3.3184077859492390e+03
constant_207,3.2853022530198959e+03
constant_208,1.5721468107613809e+03
constant_209,4.0485275964700872e+03
constant_210,3.9203556185988427e+03
constant_211,1.6243448051028201e+03
constant_212,1.7784754763350463e+03
constant_213,7.6216353572970604e+02
constant_214,1.0831322374594899e+03
constant_215,4.0289781009843518e+03
constant_216,4.8386922497514314e+02
constant_217,1.8072731688024369e+03
constant_218,1.0616069867634649e+03
constant_219,2.3288293460264867e+03
constant_220,3.1835856578326207e+03
constant_221,1.5586835095803442e+03
constant_222,3.0723248812700390e+03
constant_223,3.9732809142714518e+03
constant_224,1.4615439598412379e+03
constant_225,1.2141655366069631e+03
constant_226,1.1304369917765198e+03
constant_227,3.9511937058534863e+03
constant_228,1.0879377443893845e+03
constant_229,1.6708274218821794e+03
constant_230,3.5907789889766791e+03
constant_231,3.4868411137312637e+03
constant_232,1.2082954224461027e+03
constant_233,2.9779376524907275e+03
constant_234,2.4213663445477305e+03
constant_235,3.3607365944816183e+03
constant_236,2.2532332240914438e+03
constant_237,3.8017880173793060e+03
constant_238,1.8141291326708515e+03
constant_239,6.4287188633089806e+02
constant_240,2.2082113589854798e+03
constant_241,2.1479415017488473e+03
constant_242,4.1282699074904604e+03
constant_243,3.5461747938061417e+03
constant_244,1.1668889883451575e+03
constant_245,3.5041850175543755e+03
constant_246,4.2691624631234972e+03
constant_247,3.3204221953078695e+03
constant_248,8.6301835504891869e+02
constant_249,9.2675745891853489e+02
constant_250,1.2111188199993403e+03
constant_251,1.6530794567935416e+03
constant_252,3.4652744609538413e+03
constant_253,7.1922774706529754e+02
constant_254,1.1755452081036137e+03
constant_255,1.9487501952968150e+03
constant_256,2.6759400681104289e+03
constant_257,3.9243440951605007e+03
constant_258,4.1866494595512531e+03
constant_259,3.3587426499133021e+03
constant_260,5.9195190217024742e+02
constant_261,7.0426787330617231e+02
constant_262,7.0300004120066342e+02
constant_263,2.3793700883456800e+03
constant_264,3.3961953767439927e+03
constant_265,1.1228529132715696e+03
constant_266,3.3253306987209139e+03
constant_267,2.9347066125254992e+03
constant_268,3.2107563947638264e+03
constant_269,4.2345879575621466e+03
constant_270,2.3288225596249722e+03
constant_271,7.5407686757996873e+02
constant_272,2.1152431671022255e+03
constant_273,1.5919517001752486e+03
constant_274,2.2412709062180370e+03
constant_275,1.4985943391066251e+03
constant_276,3.1549363868241066e+03
constant_277,3.5645817483405663e+03
constant_278,2.7135538466255257e+03
constant_279,2.3675804665936862e+03
constant_280,1.6297451940411224e+03
constant_281,1.2175143434591253e+03
constant_282,1.5165042669910054e+03
constant_283,1.2685036512374156e+03
constant_284,3.5423478555155898e+03
constant_285,3.6268695198081041e+03
constant_286,2.5797279768884546e+03
constant_287,9.0252644249513844e+02
constant_288,3.1298343887410670e+03
constant_289,3.5327378490701076e+03
constant_290,1.7457761191458649e+03
constant_291,5.3230620284226120e+02
constant_292,1.7984843989653106e+02
constant_293,2.6666306145657504e+03
constant_294,2.7642675055024165e+03
constant_295,1.4739436153051502e+03
constant_296,4.0724525287509846e+03
constant_297,3.3088358831008509e+03
constant_298,7.4561065029022541e+02
constant_299,1.7318223413889341e+03
constant_300,2.7747188505620755e+02
constant_301,1.4682838479540565e+03
constant_302,9.0242963674703867e+02
constant_303,3.2420310019420099e+03
constant_304,8.6839142039787828e+02
constant_305,1.7591684394093891e+03
constant_306,1.5095088391152747e+03
constant_307,1.6204679756644928e+03
constant_308,2.1063123568670685e+03
constant_309,2.8858591595990997e+03
constant_310,3.2983265195720114e+03
constant_311,5.0521631517562804e+02
constant_312,1.2293106523867918e+03
constant_313,4.0994366022932054e+03
constant_314,2.6285262167576120e+03
constant_315,2.9136905799185774e+03
constant_316,4.3591565085901721e+02
constant_317,3.7940679575844233e+03
constant_318,4.1399679577055113e+03
constant_319,6.8920036583543481e+02
constant_320,2.2924467666491396e+03
constant_321,2.5842816357201777e+03
constant_322,6.9139923827533653e+02
constant_323,1.2913119751720367e+03
constant_324,1.6478041631353267e+03
constant_325,2.3459672541436885e+03
constant_326,1.8302440073485968e+03
constant_327,3.6573782429901457e+03
constant_328,3.3303110924594821e+03
constant_329,3.2797256498056563e+03
constant_330,2.2853023855455408e+03
constant_331,2.6456607107724467e+03
constant_332,2.0612268520834300e+03
constant_333,2.0166933468892078e+03
constant_334,4.0157583484433362e+03
constant_335,3.7119824181950139e+03
constant_336,3.9247629472101489e+03
constant_337,4.0716382307073809e+02
constant_338,8.3227899696903603e+02
constant_339,1.9713995652880967e+03
constant_340,1.8833288690091879e+03
constant_341,1.6850476542782251e+03
constant_342,1.3437793097781273e+03
constant_343,2.1317841207549736e+03
constant_344,4.0498826089955046e+03
constant_345,5.2271976928087577e+02
constant_346,1.6212783439911827e+03
constant_347,1.5576573345927147e+03
constant_348,1.5246514781402011e+03
constant_349,2.2593996603838500e+03
constant_350,4.5671556938028618e+02
constant_351,1.2996932916721239e+03
constant_352,1.5435809223492886e+03
constant_353,2.5005732023547025e+03
constant_354,3.4823399751806996e+03
constant_355,1.0677762834534731e+03
constant_356,2.0771329899350662e+03
constant_357,4.1380383269476079e+03
constant_358,2.3547447599002053e+03
constant_359,5.4492979424051248e+02
constant_360,3.8938625061526914e+03
constant_361,1.0479171447203373e+03
constant_362,5.7702756211110898e+02
constant_363,3.9615577907015160e+02
constant_364,3.3050756383558773e+03
constant_365,4.2467372132857272e+03
constant_366,4.0258289990788453e+03
constant_367,1.1492942711725627e+03
constant_368,1.5959051258894924e+03
constant_369,2.8983681862545714e+03
constant_370,2.8370922875931842e+03
constant_371,3.9339913136108416e+03
constant_372,2.9917792016497805e+02
constant_373,4.0927689687580869e+03
constant_374,3.5969688557182039e+03
constant_375,1.9752434612956729e+03
constant_376,4.0690980889451907e+03
constant_377,2.9246761527043336e+03
constant_378,3.1794977334683758e+03
constant_379,1.7348213653322086e+03
constant_380,1.2338286891943401e+03
constant_381,1.6298202290113391e+03
constant_382,3.8561585480265039e+03
constant_383,3.2680008910919937e+03
constant_384,1.6102095776149952e+03
constant_385,3.8471939059539100e+03
constant_386,1.6329627770010736e+03
constant_387,1.9204288394602872e+03
constant_388,4.2601008635566013e+03
constant_389,1.6680324297898842e+03
constant_390,5.4573710109803869e+02
constant_391,3.3514357029333028e+03
constant_392,1.0680016904667568e+02
constant_393,3.5797986699315635e+02
constant_394,2.1009429764544775e+03
constant_395,3.0700898472328940e+03
constant_396,3.3438972126167509e+03
constant_397,4.3227927771700515e+03
constant_398,1.0185926867281809e+03
constant_399,2.2672416963179198e+03
constant_400,5.1519304509852691e+02
constant_401,3.7863331057540113e+03
constant_402,6.2114802233373507e+02
constant_403,1.6767427748506136e+03
constant_404,8.7135254973789654e+02
constant_405,2.1111790344787928e+03
constant_406,2.3531971147915406e+03
constant_407,1.4867619386903923e+03
constant_408,9.0229593940839459e+02
constant_409,1.4971575821379231e+03
constant_410,2.0877470097327332e+03
constant_411,4.2932966902580192e+03
constant_412,1.4823460514574333e+03
constant_413,1.1664926371984791e+03
constant_414,3.6758208991017186e+03
constant_415,2.8576084645385781e+03
constant_416,5.0138534083069032e+02
constant_417,1.5627432279433935e+03
constant_418,3.6852767511246461e+03
constant_419,1.6701976336938637e+03
constant_420,1.6961479005142135e+03
constant_421,4.0603912947958993e+03
constant_422,3.7502027463906215e+03
constant_423,1.4547667100974704e+03
constant_424,2.3222652005088148e+03
constant_425,3.3777638880027248e+03
constant_426,2.2346782477141842e+03
constant_427,1.7667926041046169e+03
constant_428,1.1255363795334149e+03
constant_429,1.1182086447901222e+02
constant_430,3.2512708641401591e+03
constant_431,3.1507250218800336e+03
constant_432,2.7135514422969163e+03
constant_433,1.7773580290377595e+03
constant_434,1.6986791510259438e+03
constant_435,1.7505163936568829e+03
constant_436,1.4419571820328342e+03
constant_437,3.3074645884964730e+03
constant_438,1.9289609892960052e+03
constant_439,1.7167563439285284e+03
constant_440,3.8692692572122860e+03
constant_441,1.1426355359129477e+03
constant_442,1.7742222615469530e+03
constant_443,3.1932036065215225e+03
constant_444,1.8506900404575701e+03
constant_445,1.1645718296639552e+03
constant_446,2.4971487012447592e+03
constant_447,2.3725940060836033e+03
constant_448,3.1892131525159448e+03
constant_449,5.2674789820153387e+02
constant_450,1.7780282547692070e+03
constant_451,2.7007019874888110e+03
constant_452,1.4162628994359613e+03
constant_453,1.4934890993912791e+03
constant_454,4.1230260635580044e+03
constant_455,3.4865291404738205e+03
constant_456,1.6488939156498238e+03
constant_457,7.5819064783811405e+02
constant_458,2.1149823401739745e+03
constant_459,7.7938443858287155e+02
constant_460,3.9003779667844037e+03
constant_461,8.0606598095895140e+02
constant_462,6.2619242214816211e+02
constant_463,2.3182445025981502e+02
constant_464,2.9015878259800061e+03
constant_465,1.1374258017784334e+03
constant_466,3.6938731162719373e+03
constant_467,5.9887824808692858e+02
constant_468,2.0633466742147411e+02
constant_469,9.5520566876574549e+02
constant_470,1.2836874980198875e+03
constant_471,2.3079100867713737e+03
constant_472,1.1564339055815774e+03
constant_473,9.1591221143035602e+02
constant_474,3.3391340619354828e+03
constant_475,2.3189216800353261e+03
constant_476,1.6650698620219730e+03
constant_477,2.2467575455104120e+03
constant_478,2.7626822376168616e+03
constant_479,3.9584709550647171e+03
constant_480,2.0656830904541766e+03
constant_481,7.2489866369948663e+02
constant_482,3.9089120179222978e+03
constant_483,1.9250331430612246e+03
constant_484,5.6212329242197188e+02
constant_485,1.5594628354870649e+03
constant_486,1.6534641652317530e+03
constant_487,2.5266584767664995e+03
constant_488,1.0046324489815421e+03
constant_489,1.7152504247819795e+03
constant_490,9.9293328937496051e+02
constant_491,2.4229687221223257e+03
constant_492,1.4637368316133959e+02
constant_493,2.8133584597954859e+03
constant_494,3.1461251611777975e+03
constant_495,1.3439009894640806e+03
constant_496,2.0017703615880278e+03
constant_497,1.9369796564197966e+03
constant_498,4.0019154264768149e+03
constant_499,5.7122914733493633e+02
constant_500,2.5705680111571455e+03
constant_501,3.6603194005915889e+03
constant_502,3.6934969946174701e+03
constant_503,1.7174358433571660e+03
constant_504,7.3781227701558760e+02
constant_505,4.3311697192224369e+02
constant_506,1.9490585141086783e+03
constant_507,3.9617601634120424e+03
constant_508,1.8127314991550818e+03
constant_509,4.0787661108559305e+03
constant_510,3.7951437497964289e+03
constant_511,3.5202231651350071e+03
constant_512,2.6006605329512950e+03
constant_513,1.4987318184678063e+03
constant_514,2.0613761308018561e+03
constant_515,1.5158251421116011e+03
constant_516,3.1625467085137529e+03
constant_517,3.7467622530121125e+03
constant_518,1.9843662074208228e+03
constant_519,2.3512065293148189e+03
constant_520,2.7412431790391065e+03
constant_521,2.2785714750039115e+03
constant_522,3.7247955339202082e+02
constant_523,1.2127517717728158e+03
constant_524,3.6831717186134010e+03
constant_525,2.5638904491973708e+03
constant_526,2.4967994535224061e+03
constant_527,1.9054964805028746e+03
constant_528,1.7093292006227387e+03
constant_529,1.4596198883056908e+02
constant_530,3.9405116970648846e+03
constant_531,3.3620349539175504e+03
constant_532,2.3445729199523125e+03
constant_533,3.7987763690275483e+03
constant_534,1.3755548358955452e+03
constant_535,1.7538025989784776e+02
constant_536,1.8379229244904084e+03
constant_537,4.2606831735786238e+02
constant_538,3.0341414611044365e+03
constant_539,1.0527711141794628e+03
constant_540,4.1448503289026730e+03
constant_541,1.5020696698378110e+03
constant_542,8.1710293064670168e+02
constant_543,2.2247541375099463e+03
constant_544,3.0741739340973954e+03
constant_545,1.0278171059477233e+03
constant_546,1.5927689213972615e+03
constant_547,3.0696640327217051e+03
constant_548,3.2874518177643695e+03
constant_549,4.1785788411310396e+03
constant_550,4.3862100694174032e+03
constant_551,1.5516404042063677e+03
constant_552,1.3802852895756512e+03
constant_553,2.2265573282456953e+03
constant_554,5.4001061864428414e+02
constant_555,1.1244735270922449e+03
constant_556,3.1931855778542522e+03
constant_557,3.1124114757570533e+03
constant_558,7.2105951966361658e+02
constant_559,3.8074124870126816e+03
constant_560,1.4552261465526076e+03
constant_561,1.3367824192079747e+03
constant_562,2.2345020588802631e+03
constant_563,2.3025268510996484e+03
constant_564,2.0281988837797660e+03
constant_565,3.4326708785060200e+03
constant_566,2.6401956917336388e+03
constant_567,5.9526666789672072e+02
constant_568,2.0263630808918792e+03
constant_569,1.1816414402082148e+03
constant_570,3.8306055715645998e+03
constant_571,3.3433714884071323e+03
constant_572,2.0240585376600975e+03
constant_573,7.2326917867251802e+02
constant_574,3.0487565700005672e+02
constant_575,2.9100413408477998e+03
constant_576,3.4194140733537074e+03
constant_577,3.7703828473256881e+03
constant_578,3.3607636423903400e+03
constant_579,1.7685801917050310e+03
constant_580,2.5183434102374808e+03
constant_581,2.6123448691691860e+03
constant_582,2.3774321661164731e+03
constant_583,6.2481508458742053e+02
constant_584,1.9074510332331809e+03
constant_585,8.4284270898446084e+02
constant_586,2.2869206466694873e+03
constant_587,2.1022772747679978e+03
constant_588,1.1997042072025881e+03
constant_589,2.5259972564456143e+03
constant_590,3.7408133782202594e+03
constant_591,6.7292294961178061e+02
constant_592,1.7761818765040887e+03
constant_593,1.5761849937466050e+03
constant_594,1.9428546991404329e+02
constant_595,1.9571545734115900e+03
constant_596,2.6429932452603098e+03
constant_597,1.8669786089247867e+02
constant_598,2.5162207565076087e+03
constant_599,1.5890695582117555e+03
constant_600,2.9777822230325301e+03
constant_601,4.1371696486566807e+03
constant_602,3.1866247479069366e+03
constant_603,1.6926745750998502e+03
constant_604,1.7396434543234898e+03
constant_605,8.7151748453876428e+02
constant_606,4.0979883124341341e+03
constant_607,3.6790965468311051e+03
constant_608,2.8475760857645041e+03
constant_609,1.6995335644257727e+03
constant_610,1.4989273302189119e+03
constant_611,2.3392245393813205e+03
constant_612,4.3934268167470509e+02
constant_613,1.5628383037452377e+03
constant_614,3.4522392517757153e+03
constant_615,3.3212424542940671e+03
constant_616,3.1180535348422809e+03
constant_617,5.0485692395703353e+02
constant_618,3.1177413883537661e+03
constant_619,3.3517789401905611e+03
constant_620,2.6741904625656443e+03
constant_621,2.8382556093387147e+03
constant_622,2.6126437465681902e+03
constant_623,3.8719213636663885e+03
constant_624,2.2104310688466771e+03
constant_625,3.4848132093415205e+02
constant_626,1.8965744090167323e+03
constant_627,8.6558517067579294e+02
constant_628,4.1508488197897259e+03
constant_629,1.6852765482424857e+02
constant_630,1.6744281435438818e+03
constant_631,4.1188418924666130e+03
constant_632,3.4454535464412143e+03
constant_633,3.5158393207309296e+03
constant_634,1.4574587923818115e+03
constant_635,2.8211430071676527e+03
constant_636,4.3168018822125123e+03
constant_637,3.6396246296125241e+03
constant_638,2.3135776189482463e+03
constant_639,8.0169756004962585e+02
constant_640,3.2317705063316621e+03
constant_641,4.0337236077537714e+03
constant_642,3.5741191563983475e+03
constant_643,1.5847334430491187e+03
constant_644,3.1776616022205544e+03
constant_645,6.2612981724598546e+02
constant_646,2.6317073486974145e+03
constant_647,2.0743183934610943e+03
constant_648,2.0509543202066784e+03
constant_649,3.4906370341356956e+03
constant_650,3.7231791020064848e+03
constant_651,2.3732592692003250e+03
constant_652,4.1875750426522436e+03
constant_653,2.0175722242125969e+03
constant_654,2.8646686111930671e+03
constant_655,1.3352380890635577e+03
constant_656,1.6005649702685807e+03
constant_657,5.9450864002036997e+02
constant_658,3.1150034867108616e+03
constant_659,1.3894416971671687e+03
constant_660,2.1004342260456028e+03
constant_661,3.3318082626228247e+03
constant_662,3.1078518969103598e+03
constant_663,3.2090149169419606e+03
constant_664,3.8196915637033148e+03
constant_665,2.5866752939372550e+03
constant_666,3.5834263276037213e+03
constant_667,6.2986475316603457e+02
constant_668,2.4826004111525758e+03
constant_669,2.4966350527737309e+03
constant_670,3.2700869930488479e+03
constant_671,2.4793895756512957e+03
constant_672,1.2489999470852736e+03
constant_673,8.1795728905039175e+02
constant_674,9.8294101574391937e+02
constant_675,3.3037040044650926e+03
constant_676,3.5666663759291350e+03
constant_677,3.4592415442583160e+03
constant_678,3.3772564444640384e+03
constant_679,1.6641065568080048e+03
constant_680,1.3095459579256037e+03
constant_681,3.0574368004788785e+03
constant_682,3.0420507171010481e+03
constant_683,3.7490500550962224e+03
constant_684,2.2472712369070132e+03
constant_685,1.2621216683182511e+03
constant_686,3.7508274582803533e+03
constant_687,7.8649581935893480e+02
constant_688,1.2641429666598272e+03
constant_689,3.2231677081221642e+03
constant_690,4.1569892636452678e+03
constant_691,1.7654670590822427e+03
constant_692,2.9119175947351932e+03
constant_693,1.2045491723895088e+03
constant_694,4.2447083970837612e+03
constant_695,1.6834476055230368e+03
constant_696,1.3396297039397300e+03
constant_697,3.1657770932866169e+03
constant_698,1.8575673693790334e+03
constant_699,3.2420308878116721e+03
constant_700,3.4292552058255983e+03
constant_701,1.5915266371539062e+03
constant_702,4.4642104192367464e+02
constant_703,1.5201781222731965e+03
constant_704,6.4263627931861481e+02
constant_705,1.0355220110496323e+03
constant_706,2.7310294976541818e+03
constant_707,1.4027290644212635e+03
constant_708,1.4136334024424232e+02
constant_709,1.6449970105467712e+03
constant_710,1.2765904941345116e+03
constant_711,3.7726747345013359e+03
constant_712,3.3612678073269476e+03
constant_713,2.2514821063754243e+03
constant_714,3.9511585415730779e+03
constant_715,2.8631353571817669e+02
constant_716,3.3282556450116618e+02
constant_717,1.2570103696629399e+03
constant_718,3.6565826151555561e+03
constant_719,4.6162499042695322e+02
constant_720,7.9197466648910597e+02
constant_721,3.7987280193384890e+03
constant_722,3.8582682348188638e+02
constant_723,3.2702035518571493e+03
constant_724,3.0795709286520641e+03
constant_725,2.4713137289233291e+03
constant_726,1.3141000867745927e+03
constant_727,3.1651861936968226e+03
constant_728,2.9752791541243987e+03
constant_729,1.3575537075945010e+03
constant_730,9.7504178361986931e+02
constant_731,9.0592390908532900e+02
constant_732,3.2740393678711066e+03
constant_733,2.4467142315299320e+03
constant_734,3.6981770040813308e+03
constant_735,3.0893399385144512e+03
constant_736,2.8785949068552427e+03
constant_737,2.9960086447534536e+03
constant_738,1.3646878632453415e+03
constant_739,3.0874792312631653e+03
constant_740,2.5683868892479290e+03
constant_741,1.4322401144027822e+03
constant_742,1.8846088970404785e+03
constant_743,3.4092935424693324e+03
constant_744,4.5150043631525620e+02
constant_745,2.8375803422768863e+03
constant_746,1.6699167663593473e+03
constant_747,4.0670484293047793e+03
constant_748,1.0636309014669216e+03
constant_749,2.9242025707933731e+03
constant_750,1.7449738726269143e+03
constant_751,2.7548903480425647e+03
constant_752,3.2989873919633492e+03
constant_753,7.7922020709324306e+02
constant_754,1.8111168826638675e+03
constant_755,1.3511269229499696e+03
constant_756,2.0616111000171099e+03
constant_757,3.3184803764947478e+03
constant_758,1.0934312139756605e+03
constant_759,5.6632919781110752e+02
constant_760,8.9309411864600781e+02
constant_761,8.3709906520750462e+02
constant_762,1.7387615153365412e+03
constant_763,4.2096408376408672e+03
constant_764,1.2230477349061471e+03
constant_765,5.4729789210385104e+02
constant_766,1.9147264779436402e+03
constant_767,3.3259363779664509e+03
constant_768,4.1610409344968921e+03
constant_769,3.5810539835731856e+03
constant_770,3.7365077454329626e+03
constant_771,1.3343407008827901e+03
constant_772,1.8962913330549736e+03
constant_773,3.8848055631727188e+03
constant_774,8.9549706919273819e+02
constant_775,2.4096416922987814e+02
constant_776,6.6450001612184030e+02
constant_777,1.5274691581754894e+03
constant_778,3.8330967644828543e+03
constant_779,1.7330086910316525e+03
constant_780,7.4570105877632875e+02
constant_781,1.2976036151805104e+03
constant_782,1.5672524410732578e+03
constant_783,1.8188558168690890e+03
constant_784,3.7661810578056566e+03
constant_785,3.2092978482746016e+03
constant_786,1.4954824866157101e+03
constant_787,3.0346432742643433e+03
constant_788,1.0804858606459902e+03
constant_789,1.0823586631661490e+03
constant_790,3.5537652254614745e+03
constant_791,1.1292178939255539e+03
constant_792,4.1506121223104919e+03
constant_793,2.1138994560534470e+03
constant_794,4.0462099171872569e+03
constant_795,5.0349341941815072e+02
constant_796,1.4708951187419796e+03
constant_797,1.6732025759779824e+03
constant_798,1.6534400179702830e+03
constant_799,3.3127039299312955e+03
constant_800,3.7174484265486190e+03
constant_801,1.0478667872713097e+03
constant_802,3.6846079545066186e+03
constant_803,1.1438738686815368e+03
constant_804,1.5152458440662892e+03
constant_805,1.6260902733815972e+03
constant_806,1.5339198752724333e+03
constant_807,1.7839182974908813e+03
constant_808,1.3820266375014257e+03
constant_809,8.3926428085044154e+02
constant_810,1.5834435559427284e+03
constant_811,2.1928245321716595e+03
constant_812,1.9357639399566810e+03
constant_813,1.3992825934987115e+03
constant_814,2.6464899766283065e+03
constant_815,2.0007661370348049e+02
